SEF	0.2.0
ID	Rosario_Santa_Fe
Name	Rosario de Santa Fe
Lat	-32.945
Lon	-60.333
Alt	36
Source	C3S_SouthAmerica
Link	https://data-rescue.copernicus-climate.eu/lso/1086330
Vbl	rr
Stat	sum
Units	mm
Meta	
Year	Month	Day	Hour	Minute	Period	Value	Meta
1886	7	15	12	17	p1day	0	Orig=0in
1886	7	15	22	17	p1day	0	Orig=0in
1886	7	16	12	17	p1day	0.3	Orig=0.01in
1886	7	16	22	17	p1day	0	Orig=0in
1886	7	17	12	17	p1day	0.5	Orig=0.02in
1886	7	17	22	17	p1day	0	Orig=0in
1886	7	18	12	17	p1day	0	Orig=0in
1886	7	18	22	17	p1day	0	Orig=0in
1886	7	19	12	17	p1day	0	Orig=0in
1886	7	19	22	17	p1day	0	Orig=0in
1886	7	20	12	17	p1day	0	Orig=0in
1886	7	20	22	17	p1day	0	Orig=0in
1886	7	21	12	17	p1day	0	Orig=0in
1886	7	21	22	17	p1day	0	Orig=0in
1886	7	22	12	17	p1day	0	Orig=0in
1886	7	22	22	17	p1day	0	Orig=0in
1886	7	23	12	17	p1day	0	Orig=0in
1886	7	23	22	17	p1day	0	Orig=0in
1886	7	24	12	17	p1day	0	Orig=0in
1886	7	24	22	17	p1day	0	Orig=0in
1886	7	25	12	17	p1day	0	Orig=0in
1886	7	25	22	17	p1day	0	Orig=0in
1886	7	26	12	17	p1day	0	Orig=0in
1886	7	26	22	17	p1day	0	Orig=0in
1886	7	27	12	17	p1day	0	Orig=0in
1886	7	27	22	17	p1day	0	Orig=0in
1886	7	28	12	17	p1day	0	Orig=0in
1886	7	28	22	17	p1day	0	Orig=0in
1886	7	29	12	17	p1day	0	Orig=0in
1886	7	29	22	17	p1day	0	Orig=0in
1886	7	30	12	17	p1day	0	Orig=0in
1886	7	30	22	17	p1day	0	Orig=0in
1886	7	31	12	17	p1day	0	Orig=0in
1886	7	31	22	17	p1day	0	Orig=0in
1886	8	1	12	17	p1day	0	Orig=0in
1886	8	1	22	17	p1day	0	Orig=0in
1886	8	2	12	17	p1day	0	Orig=0in
1886	8	2	22	17	p1day	0	Orig=0in
1886	8	3	12	17	p1day	0	Orig=0in
1886	8	3	22	17	p1day	0	Orig=0in
1886	8	4	12	17	p1day	0	Orig=0in
1886	8	4	22	17	p1day	0	Orig=0in
1886	8	5	12	17	p1day	0	Orig=0in
1886	8	5	22	17	p1day	0	Orig=0in
1886	8	6	NA	NA	p1day	0	Orig=0in
1886	8	6	NA	NA	p1day	0	Orig=0in
1886	8	7	12	17	p1day	0	Orig=0in
1886	8	7	22	17	p1day	0	Orig=0in
1886	8	8	12	17	p1day	0	Orig=0in
1886	8	8	22	17	p1day	0	Orig=0in
1886	8	9	12	17	p1day	0	Orig=0in
1886	8	9	22	17	p1day	0	Orig=0in
1886	8	10	12	17	p1day	0	Orig=0in
1886	8	10	22	17	p1day	0	Orig=0in
1886	8	11	12	17	p1day	0	Orig=0in
1886	8	11	22	17	p1day	0	Orig=0in
1886	8	12	12	17	p1day	0	Orig=0in
1886	8	12	22	17	p1day	0	Orig=0in
1886	8	13	12	17	p1day	0	Orig=0in
1886	8	13	22	17	p1day	0	Orig=0in
1886	8	14	12	17	p1day	0	Orig=0in
1886	8	14	22	17	p1day	0	Orig=0in
1886	8	15	12	17	p1day	0	Orig=0in
1886	8	15	22	17	p1day	0	Orig=0in
1886	8	16	12	17	p1day	0	Orig=0in
1886	8	16	22	17	p1day	0	Orig=0in
1886	8	17	12	17	p1day	0	Orig=0in
1886	8	17	22	17	p1day	0	Orig=0in
1886	8	18	12	17	p1day	0	Orig=0in
1886	8	18	22	17	p1day	0	Orig=0in
1886	8	19	12	17	p1day	0	Orig=0in
1886	8	19	22	17	p1day	0	Orig=0in
1886	8	20	12	17	p1day	0	Orig=0in
1886	8	20	22	17	p1day	0	Orig=0in
1886	8	21	12	17	p1day	0	Orig=0in
1886	8	21	22	17	p1day	0	Orig=0in
1886	8	22	12	17	p1day	0	Orig=0in
1886	8	22	22	17	p1day	0	Orig=0in
1886	8	23	12	17	p1day	0	Orig=0in
1886	8	23	22	17	p1day	0	Orig=0in
1886	8	24	12	17	p1day	0	Orig=0in
1886	8	24	22	17	p1day	0	Orig=0in
1886	8	25	12	17	p1day	0	Orig=0in
1886	8	25	22	17	p1day	0	Orig=0in
1886	8	27	12	17	p1day	0	Orig=0in
1886	8	27	22	17	p1day	0	Orig=0in
1886	8	28	12	17	p1day	0	Orig=0in
1886	8	28	22	17	p1day	0	Orig=0in
1886	8	29	12	17	p1day	0	Orig=0in
1886	8	29	22	17	p1day	0	Orig=0in
1886	8	30	12	17	p1day	0	Orig=0in
1886	8	30	22	17	p1day	0	Orig=0in
1886	8	31	12	17	p1day	0	Orig=0in
1886	8	31	22	17	p1day	0	Orig=0in
1886	9	1	12	17	p1day	0	Orig=0in
1886	9	10	12	17	p1day	0	Orig=0in
1886	9	10	22	17	p1day	546.1	Orig=21.5in
1886	9	11	12	17	p1day	0	Orig=0in
1886	9	11	22	17	p1day	0	Orig=0in
1886	9	12	12	17	p1day	0	Orig=0in
1886	9	12	22	17	p1day	0	Orig=0in
1886	9	13	12	17	p1day	0	Orig=0in
1886	9	13	22	17	p1day	0	Orig=0in
1886	9	14	12	17	p1day	0	Orig=0in
1886	9	14	22	17	p1day	0	Orig=0in
1886	9	15	12	17	p1day	0	Orig=0in
1886	9	15	22	17	p1day	0	Orig=0in
1886	9	16	12	17	p1day	0	Orig=0in
1886	9	16	22	17	p1day	0	Orig=0in
1886	9	23	12	17	p1day	73.7	Orig=2.9in
1886	9	23	22	17	p1day	0	Orig=0in
1886	9	24	12	17	p1day	0	Orig=0in
1886	9	24	22	17	p1day	0	Orig=0in
1886	9	25	12	17	p1day	0	Orig=0in
1886	9	26	12	17	p1day	0	Orig=0in
1886	9	27	12	17	p1day	0	Orig=0in
1886	9	27	22	17	p1day	0	Orig=0in
1886	9	28	12	17	p1day	0	Orig=0in
1886	9	28	22	17	p1day	0	Orig=0in
1886	9	29	12	17	p1day	0	Orig=0in
1886	9	30	12	17	p1day	0	Orig=0in
1886	9	30	22	17	p1day	0	Orig=0in
1886	10	2	12	17	p1day	9.9	Orig=0.39in
1886	10	5	12	17	p1day	1.3	Orig=0.05in
1886	10	5	22	17	p1day	0	Orig=0in
1886	10	6	12	17	p1day	0	Orig=0in
1886	10	6	22	17	p1day	0	Orig=0in
1886	10	7	12	17	p1day	0	Orig=0in
1886	10	8	12	17	p1day	0	Orig=0in
1886	10	8	22	17	p1day	0	Orig=0in
1886	10	10	12	17	p1day	0	Orig=0in
1886	10	10	22	17	p1day	0	Orig=0in
1886	10	11	12	17	p1day	0	Orig=0in
1886	10	11	22	17	p1day	0	Orig=0in
1886	10	12	12	17	p1day	0	Orig=0in
1886	10	12	22	17	p1day	0	Orig=0in
1886	10	13	12	17	p1day	0	Orig=0in
1886	10	13	22	17	p1day	0	Orig=0in
1886	10	14	12	17	p1day	2.5	Orig=0.1in
1886	10	14	22	17	p1day	0	Orig=0in
1886	10	15	12	17	p1day	0	Orig=0in
1886	10	15	22	17	p1day	0	Orig=0in
1886	10	16	12	17	p1day	0	Orig=0in
